scenario_id,condition,seed,phase,model_id,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,json_path,mock
SC_1597,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.109106,13,13,False,,,4551,330,outputs/pilot/C2/SC_1597_42.json,True
SC_1604,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.112409,8,8,False,,,2774,207,outputs/pilot/C2/SC_1604_17.json,True
SC_1604,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.112837,8,8,False,,,2774,207,outputs/pilot/C2/SC_1604_42.json,True
SC_1669,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.115164,5,5,False,,,1870,122,outputs/pilot/C2/SC_1669_17.json,True
SC_1669,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.115481,5,5,False,,,1870,122,outputs/pilot/C2/SC_1669_42.json,True
SC_1685,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.117950,9,9,False,,,3543,237,outputs/pilot/C2/SC_1685_17.json,True
SC_1685,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.118466,9,9,False,,,3543,237,outputs/pilot/C2/SC_1685_42.json,True
SC_1704,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.120937,4,4,False,,,1561,102,outputs/pilot/C2/SC_1704_17.json,True
SC_1704,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.121203,4,4,False,,,1561,102,outputs/pilot/C2/SC_1704_42.json,True
SC_1729,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.123391,8,8,False,,,2976,213,outputs/pilot/C2/SC_1729_17.json,True
SC_1729,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.123854,8,8,False,,,2976,213,outputs/pilot/C2/SC_1729_42.json,True
SC_1866,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.126375,7,7,False,,,3198,192,outputs/pilot/C2/SC_1866_17.json,True
SC_1866,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.126749,7,7,False,,,3198,192,outputs/pilot/C2/SC_1866_42.json,True
SC_1883,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.129297,5,5,False,,,1891,134,outputs/pilot/C2/SC_1883_17.json,True
SC_1883,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.129651,5,5,False,,,1891,134,outputs/pilot/C2/SC_1883_42.json,True
SC_1902,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.132121,6,6,False,,,2335,165,outputs/pilot/C2/SC_1902_17.json,True
SC_1902,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.132544,6,6,False,,,2335,165,outputs/pilot/C2/SC_1902_42.json,True
SC_1916,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.135439,9,9,False,,,3325,252,outputs/pilot/C2/SC_1916_17.json,True
SC_1916,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.135872,9,9,False,,,3325,252,outputs/pilot/C2/SC_1916_42.json,True
SC_1952,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.138779,11,11,False,,,3963,304,outputs/pilot/C2/SC_1952_17.json,True
SC_1952,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.139273,11,11,False,,,3963,304,outputs/pilot/C2/SC_1952_42.json,True
SC_1956,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.143498,10,10,False,,,3925,254,outputs/pilot/C2/SC_1956_17.json,True
SC_1956,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.143982,10,10,False,,,3925,254,outputs/pilot/C2/SC_1956_42.json,True
SC_2047,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.147423,11,11,False,,,4240,304,outputs/pilot/C2/SC_2047_17.json,True
SC_2047,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.147924,11,11,False,,,4240,304,outputs/pilot/C2/SC_2047_42.json,True
SC_2061,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.150776,5,5,False,,,1769,116,outputs/pilot/C2/SC_2061_17.json,True
SC_2061,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.151093,5,5,False,,,1769,116,outputs/pilot/C2/SC_2061_42.json,True
SC_2076,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.153596,6,6,False,,,2259,155,outputs/pilot/C2/SC_2076_17.json,True
SC_2076,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.153911,6,6,False,,,2259,155,outputs/pilot/C2/SC_2076_42.json,True
SC_2162,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.156839,10,10,False,,,3829,281,outputs/pilot/C2/SC_2162_17.json,True
SC_2162,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.157409,10,10,False,,,3829,281,outputs/pilot/C2/SC_2162_42.json,True
SC_2241,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.161645,14,14,False,,,5855,376,outputs/pilot/C2/SC_2241_17.json,True
SC_2241,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.162496,14,14,False,,,5855,376,outputs/pilot/C2/SC_2241_42.json,True
SC_2242,C2,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.167097,9,9,False,,,3941,254,outputs/pilot/C2/SC_2242_17.json,True
SC_2242,C2,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.167860,9,9,False,,,3941,254,outputs/pilot/C2/SC_2242_42.json,True
SC_0141,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.005107,5,5,False,,,216,93,outputs/pilot/C3/SC_0141_17.json,True
SC_0141,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.005750,5,5,False,,,216,93,outputs/pilot/C3/SC_0141_42.json,True
SC_0174,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.008389,4,4,False,,,144,75,outputs/pilot/C3/SC_0174_17.json,True
SC_0174,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.008819,4,4,False,,,144,75,outputs/pilot/C3/SC_0174_42.json,True
SC_0231,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.011368,6,6,False,,,172,129,outputs/pilot/C3/SC_0231_17.json,True
SC_0231,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.011680,6,6,False,,,172,129,outputs/pilot/C3/SC_0231_42.json,True
SC_0241,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.014685,9,9,False,,,288,173,outputs/pilot/C3/SC_0241_17.json,True
SC_0241,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.015019,9,9,False,,,288,173,outputs/pilot/C3/SC_0241_42.json,True
SC_0310,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.017821,5,5,False,,,136,66,outputs/pilot/C3/SC_0310_17.json,True
SC_0310,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.018149,5,5,False,,,136,66,outputs/pilot/C3/SC_0310_42.json,True
SC_0442,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.020268,4,4,False,,,136,79,outputs/pilot/C3/SC_0442_17.json,True
SC_0442,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.020470,4,4,False,,,136,79,outputs/pilot/C3/SC_0442_42.json,True
SC_0530,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.023318,11,11,False,,,252,185,outputs/pilot/C3/SC_0530_17.json,True
SC_0530,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.023623,11,11,False,,,252,185,outputs/pilot/C3/SC_0530_42.json,True
SC_0622,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.028159,14,14,False,,,299,283,outputs/pilot/C3/SC_0622_17.json,True
SC_0622,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.028543,14,14,False,,,299,283,outputs/pilot/C3/SC_0622_42.json,True
SC_0646,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.031640,8,8,False,,,224,183,outputs/pilot/C3/SC_0646_17.json,True
SC_0646,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.031960,8,8,False,,,224,183,outputs/pilot/C3/SC_0646_42.json,True
SC_0803,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.034085,4,4,False,,,126,32,outputs/pilot/C3/SC_0803_17.json,True
SC_0803,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.034287,4,4,False,,,126,32,outputs/pilot/C3/SC_0803_42.json,True
SC_0836,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.037779,13,13,False,,,519,320,outputs/pilot/C3/SC_0836_17.json,True
SC_0836,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.038232,13,13,False,,,519,320,outputs/pilot/C3/SC_0836_42.json,True
SC_0953,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.041659,10,10,False,,,232,186,outputs/pilot/C3/SC_0953_17.json,True
SC_0953,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.042059,10,10,False,,,232,186,outputs/pilot/C3/SC_0953_42.json,True
SC_0961,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.045232,10,10,False,,,263,245,outputs/pilot/C3/SC_0961_17.json,True
SC_0961,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.045585,10,10,False,,,263,245,outputs/pilot/C3/SC_0961_42.json,True
SC_1010,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.048161,5,5,False,,,162,79,outputs/pilot/C3/SC_1010_17.json,True
SC_1010,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.048373,5,5,False,,,162,79,outputs/pilot/C3/SC_1010_42.json,True
SC_1011,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.051416,10,10,False,,,275,174,outputs/pilot/C3/SC_1011_17.json,True
SC_1011,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.051742,10,10,False,,,275,174,outputs/pilot/C3/SC_1011_42.json,True
SC_1066,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.054258,6,6,False,,,193,124,outputs/pilot/C3/SC_1066_17.json,True
SC_1066,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.054531,6,6,False,,,193,124,outputs/pilot/C3/SC_1066_42.json,True
SC_1100,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.057181,8,8,False,,,221,165,outputs/pilot/C3/SC_1100_17.json,True
SC_1100,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.057509,8,8,False,,,221,165,outputs/pilot/C3/SC_1100_42.json,True
SC_1103,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.060765,6,6,False,,,233,128,outputs/pilot/C3/SC_1103_17.json,True
SC_1103,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.061142,6,6,False,,,233,128,outputs/pilot/C3/SC_1103_42.json,True
SC_1123,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.064098,6,6,False,,,218,145,outputs/pilot/C3/SC_1123_17.json,True
SC_1123,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.064352,6,6,False,,,218,145,outputs/pilot/C3/SC_1123_42.json,True
SC_1161,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.067338,9,9,False,,,233,210,outputs/pilot/C3/SC_1161_17.json,True
SC_1161,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.067698,9,9,False,,,233,210,outputs/pilot/C3/SC_1161_42.json,True
SC_1222,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.069906,5,5,False,,,146,110,outputs/pilot/C3/SC_1222_17.json,True
SC_1222,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.070153,5,5,False,,,146,110,outputs/pilot/C3/SC_1222_42.json,True
SC_1262,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.072076,4,4,False,,,166,73,outputs/pilot/C3/SC_1262_17.json,True
SC_1262,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.072288,4,4,False,,,166,73,outputs/pilot/C3/SC_1262_42.json,True
SC_1289,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.074121,9,9,False,,,193,126,outputs/pilot/C3/SC_1289_17.json,True
SC_1289,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.074371,9,9,False,,,193,126,outputs/pilot/C3/SC_1289_42.json,True
SC_1326,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.076805,5,5,False,,,192,109,outputs/pilot/C3/SC_1326_17.json,True
SC_1326,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.077023,5,5,False,,,192,109,outputs/pilot/C3/SC_1326_42.json,True
SC_1328,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.079393,4,4,False,,,153,65,outputs/pilot/C3/SC_1328_17.json,True
SC_1328,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.079637,4,4,False,,,153,65,outputs/pilot/C3/SC_1328_42.json,True
SC_1393,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.081530,4,4,False,,,138,79,outputs/pilot/C3/SC_1393_17.json,True
SC_1393,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.081748,4,4,False,,,138,79,outputs/pilot/C3/SC_1393_42.json,True
SC_1398,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.083879,5,5,False,,,197,105,outputs/pilot/C3/SC_1398_17.json,True
SC_1398,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.084137,5,5,False,,,197,105,outputs/pilot/C3/SC_1398_42.json,True
SC_1433,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.087150,9,9,False,,,317,183,outputs/pilot/C3/SC_1433_17.json,True
SC_1433,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.087479,9,9,False,,,317,183,outputs/pilot/C3/SC_1433_42.json,True
SC_1451,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.094814,29,29,False,,,684,512,outputs/pilot/C3/SC_1451_17.json,True
SC_1451,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.095600,29,29,False,,,684,512,outputs/pilot/C3/SC_1451_42.json,True
SC_1455,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.099996,6,6,False,,,205,110,outputs/pilot/C3/SC_1455_17.json,True
SC_1455,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.100466,6,6,False,,,205,110,outputs/pilot/C3/SC_1455_42.json,True
SC_1458,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.102950,6,6,False,,,175,146,outputs/pilot/C3/SC_1458_17.json,True
SC_1458,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.103210,6,6,False,,,175,146,outputs/pilot/C3/SC_1458_42.json,True
SC_1509,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.105436,7,7,False,,,201,153,outputs/pilot/C3/SC_1509_17.json,True
SC_1509,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.105694,7,7,False,,,201,153,outputs/pilot/C3/SC_1509_42.json,True
SC_1597,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.109580,13,13,False,,,313,224,outputs/pilot/C3/SC_1597_17.json,True
SC_1597,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.110054,13,13,False,,,313,224,outputs/pilot/C3/SC_1597_42.json,True
SC_1604,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.113174,8,8,False,,,190,159,outputs/pilot/C3/SC_1604_17.json,True
SC_1604,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.113487,8,8,False,,,190,159,outputs/pilot/C3/SC_1604_42.json,True
SC_1669,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.115716,5,5,False,,,150,70,outputs/pilot/C3/SC_1669_17.json,True
SC_1669,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.115913,5,5,False,,,150,70,outputs/pilot/C3/SC_1669_42.json,True
SC_1685,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.118791,9,9,False,,,222,151,outputs/pilot/C3/SC_1685_17.json,True
SC_1685,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.119076,9,9,False,,,222,151,outputs/pilot/C3/SC_1685_42.json,True
SC_1704,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.121428,4,4,False,,,133,77,outputs/pilot/C3/SC_1704_17.json,True
SC_1704,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.121665,4,4,False,,,133,77,outputs/pilot/C3/SC_1704_42.json,True
SC_1729,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.124156,8,8,False,,,192,123,outputs/pilot/C3/SC_1729_17.json,True
SC_1729,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.124426,8,8,False,,,192,123,outputs/pilot/C3/SC_1729_42.json,True
SC_1866,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.127033,7,7,False,,,272,152,outputs/pilot/C3/SC_1866_17.json,True
SC_1866,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.127301,7,7,False,,,272,152,outputs/pilot/C3/SC_1866_42.json,True
SC_1883,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.129941,5,5,False,,,171,82,outputs/pilot/C3/SC_1883_17.json,True
SC_1883,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.130206,5,5,False,,,171,82,outputs/pilot/C3/SC_1883_42.json,True
SC_1902,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.132820,6,6,False,,,181,88,outputs/pilot/C3/SC_1902_17.json,True
SC_1902,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.133116,6,6,False,,,181,88,outputs/pilot/C3/SC_1902_42.json,True
SC_1916,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.136211,9,9,False,,,220,195,outputs/pilot/C3/SC_1916_17.json,True
SC_1916,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.136524,9,9,False,,,220,195,outputs/pilot/C3/SC_1916_42.json,True
SC_1952,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.139670,11,11,False,,,344,237,outputs/pilot/C3/SC_1952_17.json,True
SC_1952,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.140075,11,11,False,,,344,237,outputs/pilot/C3/SC_1952_42.json,True
SC_1956,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.144323,10,10,False,,,285,176,outputs/pilot/C3/SC_1956_17.json,True
SC_1956,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.144638,10,10,False,,,285,176,outputs/pilot/C3/SC_1956_42.json,True
SC_2047,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.148314,11,11,False,,,324,262,outputs/pilot/C3/SC_2047_17.json,True
SC_2047,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.148689,11,11,False,,,324,262,outputs/pilot/C3/SC_2047_42.json,True
SC_2061,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.151636,5,5,False,,,159,88,outputs/pilot/C3/SC_2061_17.json,True
SC_2061,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.152027,5,5,False,,,159,88,outputs/pilot/C3/SC_2061_42.json,True
SC_2076,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.154222,6,6,False,,,165,118,outputs/pilot/C3/SC_2076_17.json,True
SC_2076,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.154456,6,6,False,,,165,118,outputs/pilot/C3/SC_2076_42.json,True
SC_2162,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.157913,10,10,False,,,319,256,outputs/pilot/C3/SC_2162_17.json,True
SC_2162,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.158576,10,10,False,,,319,256,outputs/pilot/C3/SC_2162_42.json,True
SC_2241,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.163110,14,14,False,,,423,281,outputs/pilot/C3/SC_2241_17.json,True
SC_2241,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.163829,14,14,False,,,423,281,outputs/pilot/C3/SC_2241_42.json,True
SC_2242,C3,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.168292,9,9,False,,,278,207,outputs/pilot/C3/SC_2242_17.json,True
SC_2242,C3,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.168620,9,9,False,,,278,207,outputs/pilot/C3/SC_2242_42.json,True
SC_0141,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.006157,5,5,False,,,231,120,outputs/pilot/C4/SC_0141_17.json,True
SC_0141,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.006507,5,5,False,,,231,120,outputs/pilot/C4/SC_0141_42.json,True
SC_0174,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.009087,4,4,False,,,156,95,outputs/pilot/C4/SC_0174_17.json,True
SC_0174,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.009330,4,4,False,,,156,95,outputs/pilot/C4/SC_0174_42.json,True
SC_0231,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.011995,6,6,False,,,190,163,outputs/pilot/C4/SC_0231_17.json,True
SC_0231,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.012283,6,6,False,,,190,163,outputs/pilot/C4/SC_0231_42.json,True
SC_0241,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.015394,9,9,False,,,315,240,outputs/pilot/C4/SC_0241_17.json,True
SC_0241,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.015744,9,9,False,,,315,240,outputs/pilot/C4/SC_0241_42.json,True
SC_0310,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.018473,5,5,False,,,151,88,outputs/pilot/C4/SC_0310_17.json,True
SC_0310,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.018736,5,5,False,,,151,88,outputs/pilot/C4/SC_0310_42.json,True
SC_0442,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.020681,4,4,False,,,148,89,outputs/pilot/C4/SC_0442_17.json,True
SC_0442,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.020912,4,4,False,,,148,89,outputs/pilot/C4/SC_0442_42.json,True
SC_0530,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.024027,11,11,False,,,285,308,outputs/pilot/C4/SC_0530_17.json,True
SC_0530,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.024442,11,11,False,,,285,308,outputs/pilot/C4/SC_0530_42.json,True
SC_0622,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.028987,14,14,False,,,341,398,outputs/pilot/C4/SC_0622_17.json,True
SC_0622,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.029572,14,14,False,,,341,398,outputs/pilot/C4/SC_0622_42.json,True
SC_0646,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.032290,8,8,False,,,248,225,outputs/pilot/C4/SC_0646_17.json,True
SC_0646,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.032584,8,8,False,,,248,225,outputs/pilot/C4/SC_0646_42.json,True
SC_0803,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.034569,4,4,False,,,138,101,outputs/pilot/C4/SC_0803_17.json,True
SC_0803,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.034796,4,4,False,,,138,101,outputs/pilot/C4/SC_0803_42.json,True
SC_0836,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.038722,13,13,False,,,558,356,outputs/pilot/C4/SC_0836_17.json,True
SC_0836,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.039175,13,13,False,,,558,356,outputs/pilot/C4/SC_0836_42.json,True
SC_0953,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.042481,10,10,False,,,262,260,outputs/pilot/C4/SC_0953_17.json,True
SC_0953,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.042851,10,10,False,,,262,260,outputs/pilot/C4/SC_0953_42.json,True
SC_0961,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.045952,10,10,False,,,293,269,outputs/pilot/C4/SC_0961_17.json,True
SC_0961,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.046306,10,10,False,,,293,269,outputs/pilot/C4/SC_0961_42.json,True
SC_1010,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.048601,5,5,False,,,177,124,outputs/pilot/C4/SC_1010_17.json,True
SC_1010,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.048823,5,5,False,,,177,124,outputs/pilot/C4/SC_1010_42.json,True
SC_1011,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.052100,10,10,False,,,305,269,outputs/pilot/C4/SC_1011_17.json,True
SC_1011,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.052442,10,10,False,,,305,269,outputs/pilot/C4/SC_1011_42.json,True
SC_1066,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.054748,6,6,True,E2,Turn 0: non-math content (war),211,163,outputs/pilot/C4/SC_1066_17.json,True
SC_1066,C4,42,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.054962,6,6,True,E2,Turn 0: non-math content (war),211,163,outputs/pilot/C4/SC_1066_42.json,True
SC_1100,C4,17,pilot,mock-model-v1,v1.0-mock,2026-05-15T08:20:00.058049,8,8,False,,,245,190,outputs/pilot/C4/SC_1100_17.json,True
